city,station,year,month_id,date,value,annual_avg,source_url
Бийск,11.0,2018,1,2018-01-01,5.7,3.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Искитим,1.0,2018,1,2018-01-01,7.1,5.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Кемерово,1.0,2018,1,2018-01-01,1.7,1.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Новокузнецк,2.0,2018,1,2018-01-01,9.7,4.8,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Новосибирск,1.0,2018,1,2018-01-01,0.66,0.67,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Прокопьевск,5.0,2018,1,2018-01-01,6.2,2.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Томск,2.0,2018,1,2018-01-01,2.0,0.99,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ангарск,25.0,2018,1,2018-01-01,10.7,4.7,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Байкальск,48.0,2018,1,2018-01-01,1.7,1.7,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Братск,2.0,2018,1,2018-01-01,3.2,2.9,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Бирюсинск,2.0,2018,1,2018-01-01,2.3,1.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Зима,1.0,2018,1,2018-01-01,5.6,5.1,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Култук,5.0,2018,1,2018-01-01,3.0,1.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
п.Листвянка,1.0,2018,1,2018-01-01,2.2,1.0,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Саянск,3.0,2018,1,2018-01-01,9.0,3.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Свирск,1.0,2018,1,2018-01-01,39.2,14.5,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Слюдянка,1.0,2018,1,2018-01-01,1.0,0.63,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Тулун,1.0,2018,1,2018-01-01,2.9,3.5,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Усолье-Сибирское,4.0,2018,1,2018-01-01,29.4,8.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Усть-Илимск,2.0,2018,1,2018-01-01,0.55,0.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Черемхово,6.0,2018,1,2018-01-01,13.8,8.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Шелехов,1.0,2018,1,2018-01-01,19.1,9.1,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Калининград,1.0,2018,1,2018-01-01,1.4,0.9,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Петропавловск,3.0,2018,1,2018-01-01,0.49,0.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Камчатский,12.0,2018,1,2018-01-01,0.54,0.41,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Магадан,2.0,2018,1,2018-01-01,0.55,0.67,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Армянск,1.0,2018,1,2018-01-01,0.05,0.09,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Керчь,2.0,2018,1,2018-01-01,0.18,0.13,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Красноперекопск,1.0,2018,1,2018-01-01,0.03,0.11,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Севастополь,1.0,2018,1,2018-01-01,0.7,0.49,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Симферополь,1.0,2018,1,2018-01-01,0.19,0.32,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ялта,,2018,1,2018-01-01,0.76,0.27,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Владимир,1.0,2018,1,2018-01-01,0.19,0.12,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Волгореченск,1.0,2018,1,2018-01-01,0.1,0.28,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Воскресенск,1.0,2018,1,2018-01-01,0.36,0.42,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Иваново,1.0,2018,1,2018-01-01,0.16,0.29,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Калуга,2.0,2018,1,2018-01-01,0.68,0.51,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Кострома,3.0,2018,1,2018-01-01,0.46,0.45,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Коломна,5.0,2018,1,2018-01-01,0.28,0.37,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Клин,6.0,2018,1,2018-01-01,0.14,0.34,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Мытищи,1.0,2018,1,2018-01-01,0.24,0.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Новомосковск,2.0,2018,1,2018-01-01,0.4,0.36,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Подольск,1.0,2018,1,2018-01-01,0.89,0.65,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Рязань,1.0,2018,1,2018-01-01,0.11,0.36,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Серпухов,3.0,2018,1,2018-01-01,0.22,0.34,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Смоленск,5.0,2018,1,2018-01-01,0.46,0.58,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Тверь,1.0,2018,1,2018-01-01,0.27,0.77,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Тула,1.0,2018,1,2018-01-01,0.15,0.23,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Щелково,2.0,2018,1,2018-01-01,0.05,0.42,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Электросталь,3.0,2018,1,2018-01-01,0.14,0.41,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ясная Поляна,1.0,2018,1,2018-01-01,0.29,0.45,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Салехард,1.0,2018,1,2018-01-01,0.29,0.46,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Тюмень,3.0,2018,1,2018-01-01,2.4,1.0,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Балаково,5.0,2018,1,2018-01-01,0.15,0.22,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Кувандик,2.0,2018,1,2018-01-01,2.0,1.0,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Медногорск,3.0,2018,1,2018-01-01,2.0,1.1,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Новокуйбышевск,1.0,2018,1,2018-01-01,0.16,0.36,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Новотроицк,1.0,2018,1,2018-01-01,2.7,1.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Оренбург,2.0,2018,1,2018-01-01,1.7,1.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Орск,4.0,2018,1,2018-01-01,1.8,2.0,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Пенза,3.0,2018,1,2018-01-01,0.95,0.45,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Самара,7.0,2018,1,2018-01-01,0.12,0.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Саратов,1.0,2018,1,2018-01-01,0.21,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Саратов,5.0,2018,1,2018-01-01,0.28,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Сызрань,2.0,2018,1,2018-01-01,0.71,0.63,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Сызрань,3.0,2018,1,2018-01-01,0.32,0.92,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Тольятти,2.0,2018,1,2018-01-01,3.1,1.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ульяновск,4.0,2018,1,2018-01-01,1.9,1.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Чапаевск,1.0,2018,1,2018-01-01,0.87,0.42,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Южно-Сахалинск,1.0,2018,1,2018-01-01,6.6,2.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Вологда,2.0,2018,1,2018-01-01,0.62,0.88,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Воркута,3.0,2018,1,2018-01-01,0.61,0.39,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Коряжма,,2018,1,2018-01-01,0.19,0.21,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Сыктывкар,9.0,2018,1,2018-01-01,1.4,1.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ухта,1.0,2018,1,2018-01-01,0.28,0.19,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Череповец,2.0,2018,1,2018-01-01,0.43,0.48,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Кириши,4.0,2018,1,2018-01-01,0.53,0.48,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Надвоицы,2.0,2018,1,2018-01-01,0.52,0.47,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Петрозаводск,3.0,2018,1,2018-01-01,1.9,0.77,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Псков,3.0,2018,1,2018-01-01,0.45,0.47,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Санкт-Петербург,1.0,2018,1,2018-01-01,0.34,0.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Азов,2.0,2018,1,2018-01-01,0.1,0.67,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Астрахань,1.0,2018,1,2018-01-01,0.5,0.67,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Владикавказ,1.0,2018,1,2018-01-01,0.06,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Волгоград,3.0,2018,1,2018-01-01,0.12,0.28,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Волгодонск,4.0,2018,1,2018-01-01,0.07,0.16,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Волжский,5.0,2018,1,2018-01-01,0.05,0.21,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Кисловодск,,2018,1,2018-01-01,0.05,0.12,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Краснодар,9.0,2018,1,2018-01-01,0.36,0.32,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Махачкала,3.0,2018,1,2018-01-01,0.14,0.19,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Мин. Воды,1.0,2018,1,2018-01-01,0.09,0.18,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Невинномысск,3.0,2018,1,2018-01-01,0.04,0.18,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Новороссийск,2.0,2018,1,2018-01-01,0.26,0.52,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Пятигорск,1.0,2018,1,2018-01-01,0.01,0.16,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ростов-на-Дону,52.0,2018,1,2018-01-01,2.9,0.92,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Сочи,4.0,2018,1,2018-01-01,0.27,0.43,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ставрополь,7.0,2018,1,2018-01-01,0.17,0.07,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Таганрог,2.0,2018,1,2018-01-01,0.13,0.16,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Шахты,1.0,2018,1,2018-01-01,0.09,0.23,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Абакан,2.0,2018,1,2018-01-01,6.4,5.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Ачинск,3.0,2018,1,2018-01-01,6.4,3.9,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Канск,1.0,2018,1,2018-01-01,2.7,2.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Красноярск,1.0,2018,1,2018-01-01,8.9,6.5,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Кызыл,2.0,2018,1,2018-01-01,116.1,24.9,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Лесосибирск,2.0,2018,1,2018-01-01,59.5,10.1,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Минусинск,2.0,2018,1,2018-01-01,89.9,17.8,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Назарово,1.0,2018,1,2018-01-01,9.0,5.1,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Норильск,3.0,2018,1,2018-01-01,0.47,0.25,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Саяногорск,2.0,2018,1,2018-01-01,5.5,2.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Черногорск,2.0,2018,1,2018-01-01,36.7,10.9,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Казань,4.0,2018,1,2018-01-01,2.0,0.61,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Набережные Челны,1.0,2018,1,2018-01-01,0.17,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Нижнекамск,1.0,2018,1,2018-01-01,2.0,0.79,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Брянск,2.0,2018,1,2018-01-01,0.35,0.38,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Воронеж,1.0,2018,1,2018-01-01,0.16,0.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Губкин,1.0,2018,1,2018-01-01,0.56,0.41,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Курск,3.0,2018,1,2018-01-01,0.25,0.39,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Липецк,3.0,2018,1,2018-01-01,0.51,0.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Орел,3.0,2018,1,2018-01-01,0.68,0.43,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Старый Оскол,1.0,2018,1,2018-01-01,0.76,0.54,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Тамбов,1.0,2018,1,2018-01-01,1.3,0.47,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Нерюнгри,3.0,2018,1,2018-01-01,0.72,0.74,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Якутск,1.0,2018,1,2018-01-01,2.8,1.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2018.pdf
Благовещенск,2.0,2019,1,2019-01-01,0.23,0.13,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Туймазы,1.0,2019,1,2019-01-01,0.19,0.18,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Салават,1.0,2019,1,2019-01-01,0.23,0.19,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Стерлитамак,2.0,2019,1,2019-01-01,0.48,0.31,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Уфа,1.0,2019,1,2019-01-01,2.0,1.1,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Арзамаc,1.0,2019,1,2019-01-01,0.1,0.23,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Дзержинск,1.0,2019,1,2019-01-01,0.08,0.21,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Ижевск,6.0,2019,1,2019-01-01,0.82,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Киров,1.0,2019,1,2019-01-01,1.4,0.62,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Кстово,1.0,2019,1,2019-01-01,1.8,1.0,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Кирово-Чепецк,1.0,2019,1,2019-01-01,0.29,0.22,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Новочебоксарск,1.0,2019,1,2019-01-01,0.1,0.16,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Саранск,3.0,2019,1,2019-01-01,0.74,0.77,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Чебоксары,3.0,2019,1,2019-01-01,0.27,0.16,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Барнаул,1.0,2019,1,2019-01-01,1.9,1.7,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Бердск,7.0,2019,1,2019-01-01,0.51,0.57,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Бийск,11.0,2019,1,2019-01-01,5.6,3.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Искитим,1.0,2019,1,2019-01-01,5.9,2.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Кемерово,1.0,2019,1,2019-01-01,2.1,1.8,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Новокузнецк,2.0,2019,1,2019-01-01,3.3,2.6,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Новосибирск,1.0,2019,1,2019-01-01,1.0,0.54,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Прокопьевск,5.0,2019,1,2019-01-01,2.1,1.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Томск,2.0,2019,1,2019-01-01,0.79,0.52,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Ангарск,25.0,2019,1,2019-01-01,5.0,3.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Байкальск,48.0,2019,1,2019-01-01,2.6,1.7,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Братск,2.0,2019,1,2019-01-01,4.1,2.8,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Бирюсинск,2.0,2019,1,2019-01-01,1.8,1.5,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Зима,1.0,2019,1,2019-01-01,6.9,2.8,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Иркутск,2.0,2019,1,2019-01-01,9.1,3.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Култук,5.0,2019,1,2019-01-01,0.83,0.53,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
п.Листвянка,1.0,2019,1,2019-01-01,11.5,2.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Саянск,3.0,2019,1,2019-01-01,8.5,14.9,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Свирск,1.0,2019,1,2019-01-01,0.17,0.95,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Слюдянка,1.0,2019,1,2019-01-01,6.5,2.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Тулун,1.0,2019,1,2019-01-01,12.4,5.5,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Усолье-Сибирское,4.0,2019,1,2019-01-01,19.5,7.5,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Усть-Илимск,2.0,2019,1,2019-01-01,0.05,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Черемхово,6.0,2019,1,2019-01-01,21.5,7.4,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Шелехов,1.0,2019,1,2019-01-01,8.2,3.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Калининград,1.0,2019,1,2019-01-01,2.4,0.75,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Петропавловск,3.0,2019,1,2019-01-01,1.6,0.78,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Камчатский,12.0,2019,1,2019-01-01,1.4,0.56,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Магадан,2.0,2019,1,2019-01-01,1.3,0.56,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Армянск,1.0,2019,1,2019-01-01,0.01,0.03,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Керчь,2.0,2019,1,2019-01-01,0.09,0.08,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Красноперекопск,1.0,2019,1,2019-01-01,0.02,0.07,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Севастополь,1.0,2019,1,2019-01-01,0.64,0.16,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Симферополь,1.0,2019,1,2019-01-01,0.8,0.3,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Ялта,,2019,1,2019-01-01,0.37,0.15,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Владимир,1.0,2019,1,2019-01-01,0.48,0.14,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Волгореченск,1.0,2019,1,2019-01-01,0.29,0.2,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Воскресенск,1.0,2019,1,2019-01-01,0.32,0.29,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Иваново,1.0,2019,1,2019-01-01,0.61,0.26,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Калуга,2.0,2019,1,2019-01-01,0.69,0.48,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Кострома,3.0,2019,1,2019-01-01,0.76,0.52,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Коломна,5.0,2019,1,2019-01-01,0.45,0.44,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Клин,6.0,2019,1,2019-01-01,0.4,0.55,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Мытищи,1.0,2019,1,2019-01-01,0.31,0.36,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Новомосковск,2.0,2019,1,2019-01-01,0.39,0.27,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Подольск,1.0,2019,1,2019-01-01,0.78,0.36,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Рязань,1.0,2019,1,2019-01-01,0.46,0.43,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Серпухов,3.0,2019,1,2019-01-01,0.63,0.24,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Смоленск,5.0,2019,1,2019-01-01,0.77,0.47,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
Тверь,1.0,2019,1,2019-01-01,1.2,1.0,https://www.rpatyphoon.ru/upload/medialibrary/benzapiren/bp_2019.pdf
